a	b	source	count
aina	ankara	fin_kalevala.txt	1
aina	anna	fin_kanteletar.txt	1
aina	annettavan	fin_kalevala.txt	1
aina	annettavan	fin_kanteletar.txt	1
aina	annettihin	fin_kanteletar.txt	1
aina	annikki	fin_kalevala.txt	1
aina	annillansa	fin_kanteletar.txt	1
aina	anoisin	fin_kanteletar.txt	1
aina	antajalle	fin_kanteletar.txt	1
aina	antimia	fin_kanteletar.txt	1
aina	antoi	fin_kanteletar.txt	2
aina	apuna	fin_kalevala.txt	1
aina	armahansa	fin_kalevala.txt	1
aina	armoluoja	fin_kanteletar.txt	1
aina	armon	fin_kalevala.txt	1
aina	armostansa	fin_kanteletar_uudempia.txt	1
aina	armot	fin_kalevala.txt	1
aina	arvelevi	fin_kalevala.txt	3
aina	arvelevi	fin_kanteletar.txt	1
aina	arvollinen	fin_kanteletar_uudempia.txt	1
aina	askareihin	fin_kanteletar.txt	1
aina	askelille	fin_kalevala.txt	1
aina	askelissa	fin_kalevala.txt	1
aina	asua	fin_kalevala.txt	1
aina	asuja	fin_kalevala.txt	1
aina	asunet	fin_kalevala.txt	1
aina	asunut	fin_kanteletar.txt	2
aina	asuvi	fin_kanteletar.txt	1
aina	aukieli	fin_kalevala.txt	1
aina	auttavi	fin_kanteletar.txt	1
aina	eellehen	fin_kalevala.txt	1
aina	eestakaisin	fin_kanteletar.txt	4
aina	ei	fin_kalevala.txt	1
aina	eikä	fin_kanteletar.txt	1
aina	eistyvi	fin_kalevala.txt	1
aina	eleli	fin_kalevala.txt	2
aina	elettäväksi	fin_kanteletar.txt	1
aina	elämme	fin_kalevala.txt	1
aina	elävä	fin_kalevala.txt	1
aina	emo	fin_kalevala.txt	1
aina	emo	fin_kanteletar.txt	1
aina	emonen	fin_kalevala.txt	1
aina	emonsa	fin_kalevala.txt	1
aina	enkö	fin_kalevala.txt	1
aina	entistä	fin_kalevala.txt	1
aina	et	fin_kanteletar.txt	1
aina	etemmä	fin_kalevala.txt	1
aina	ikkunoissa	fin_kalevala.txt	1
aina	illoilla	fin_kanteletar.txt	1
aina	inehmisissä	fin_kanteletar.txt	1
aina	ison	fin_kalevala.txt	1
aina	istui	fin_kalevala.txt	1
aina	itse	fin_kalevala.txt	1
aina	olla	fin_kalevala.txt	2
aina	olla	fin_kanteletar.txt	1
aina	ollessani	fin_kanteletar_uudempia.txt	1
aina	ollessansa	fin_kalevala.txt	1
aina	ompi	fin_kanteletar_uudempia.txt	1
aina	on	fin_kanteletar_uudempia.txt	2
aina	ouoilla	fin_kalevala.txt	1
aina	ouoillen	fin_kalevala.txt	1
aina	ovet	fin_kalevala.txt	1
aina	ovilla	fin_kalevala.txt	1
aina	oville	fin_kalevala.txt	1
aina	uhkuvat	fin_kalevala.txt	1
aina	uipi	fin_kalevala.txt	1
aina	utaret	fin_kalevala.txt	1
aina	yks'	fin_kanteletar_uudempia.txt	1
aina	yksin	fin_kalevala.txt	1
aina	yksinkänä	fin_kanteletar.txt	1
aina	yöllisnä	fin_kalevala.txt	1
aina	ähmissänsä	fin_kalevala.txt	1
aina	äyhki	fin_kalevala.txt	1
ainaisna	apuna	fin_kalevala.txt	1
ainaisna	ole	fin_kalevala.txt	1
ainaki	anna	fin_kalevala.txt	2
ainaki	annap'	fin_kalevala.txt	1
ainaki	ilta	fin_kanteletar.txt	1
ainakin	ajattelevi	fin_kalevala.txt	2
ainakin	alemma	fin_kalevala.txt	1
ainakin	urosta	fin_kalevala.txt	1
ainako	annin	fin_kanteletar.txt	2
ainako	on	fin_kanteletar.txt	1
ainap'	akoilla	fin_kalevala.txt	1
ainap'	entiset	fin_kalevala.txt	1
ainap'	on	fin_kalevala.txt	1
ainap'	urohot	fin_kalevala.txt	1
ainapa	anoppelassa	fin_kalevala.txt	1
ainapa	emo	fin_kalevala.txt	1
ainapa	emännät	fin_kalevala.txt	1
ainapa	epäsi	fin_kalevala.txt	1
ainehet	otti	fin_kalevala.txt	1
ainiaisen	alku	fin_kalevala.txt	1
ainiaisen	onnen	fin_kalevala.txt	1
ainiaiset	aisat	fin_kanteletar.txt	1
ainian	asuaksensa	fin_kalevala.txt	1
aino	annan	fin_kalevala.txt	1
aino	anni	fin_kanteletar.txt	10
aino	annoin	fin_kalevala.txt	1
aino	on	fin_kalevala.txt	1
aino	yks'	fin_kalevala.txt	1
ainoa	akalla	fin_kanteletar.txt	1
ainoa	avuksi	fin_kanteletar.txt	1
ainoaksi	aivan	fin_kalevala.txt	6
ainoaksi	enkä	fin_kalevala.txt	6
ainoan	alla	fin_kanteletar.txt	1
ainoan	annan	fin_kanteletar.txt	1
ainoan	annoin	fin_kanteletar.txt	1
ainoan	anopin	fin_kalevala.txt	1
ainoan	anopin	fin_kanteletar.txt	2
ainoan	apen	fin_kalevala.txt	2
ainoan	apen	fin_kanteletar.txt	1
ainoan	avuksi	fin_kalevala.txt	1
ainoan	avusta	fin_kalevala.txt	1
ainoan	emon	fin_kalevala.txt	1
ainoan	emoni	fin_kanteletar.txt	1
ainoan	isoni	fin_kalevala.txt	1
ainoan	orihin	fin_kanteletar.txt	2
ainoat	annoin	fin_kanteletar.txt	1
ainoille	apet	fin_kalevala.txt	1
ainoinen	anna	fin_kanteletar.txt	2
ainoinen	asuja	fin_kalevala.txt	1
ainoinen	ei	fin_kanteletar.txt	1
ainoinen	ilosi--	fin_kanteletar.txt	1
ainoiseni	annetahan	fin_kalevala.txt	1
ainoiseni	armaiseni	fin_kalevala.txt	1
ainoiseni	otsoseni	fin_kalevala.txt	4
ainoiset	antoi	fin_kanteletar.txt	1
ainoisia	asioita	fin_kalevala.txt	1
ainoisin	anelen	fin_kalevala.txt	1
ainoisin	aneltuasi	fin_kalevala.txt	1
ainoista	iloa	fin_kalevala.txt	2
ainoista	iloa	fin_kanteletar.txt	1
ainoistasi	anon	fin_kanteletar.txt	1
ainojasi	anna	fin_kanteletar.txt	1
ainokainen	armas	fin_kanteletar.txt	1
ainokainen	yksi	fin_kanteletar.txt	1
ainokkinsa	antoi	fin_kalevala.txt	1
ainokseni	asukseni	fin_kalevala.txt	1
ainoseni	ajatusta	fin_kanteletar.txt	2
ainoseni	armas	fin_kanteletar.txt	1
ainoseni	emoni	fin_kanteletar.txt	1
ainoseni	isoseni	fin_kanteletar.txt	3
ainoseni	itket	fin_kalevala.txt	1
ainoseni	ohtoseni	fin_kanteletar.txt	1
ainoseni	oi	fin_kanteletar.txt	1
ainoseni	ukkoseni	fin_kanteletar.txt	1
ainosin	anelen	fin_kanteletar.txt	1
aioilla	ajeli	fin_kalevala.txt	1
aioillen	asettelihe	fin_kalevala.txt	1
aioilta	alenevilta	fin_kanteletar.txt	1
aioin	ammoi	fin_kalevala.txt	1
aioin	ei	fin_kalevala.txt	1
aioinkana	ajatusta	fin_kalevala.txt	2
aioinkana	ajatusta	fin_kanteletar.txt	1
aioinkana	anna	fin_kalevala.txt	1
aioinkana	anna	fin_kanteletar.txt	3
aioinkana	asetu	fin_kalevala.txt	1
aioinkana	ei	fin_kalevala.txt	1
aioinkana	ei	fin_kanteletar.txt	3
aioinkana	et	fin_kalevala.txt	1
aiottu	ajame	fin_kanteletar.txt	1
aiottuna	oli	fin_kanteletar.txt	2
aiotun	asetin	fin_kanteletar.txt	1
airo	anna	fin_kanteletar.txt	1
airo	arvelevi	fin_kalevala.txt	1
airoilla	asuvi	fin_kalevala.txt	1
airoilla	avittamalla	fin_kalevala.txt	2
airoilla	avittamatta	fin_kalevala.txt	2
airoille	anna	fin_kanteletar.txt	1
airoille	apua	fin_kanteletar.txt	1
airoille	asettui	fin_kalevala.txt	1
airoille	itse	fin_kalevala.txt	1
airoillen	alimaisille	fin_kalevala.txt	1
airoillen	anna	fin_kalevala.txt	1
airoillen	apua	fin_kalevala.txt	1
airoillen	asetu	fin_kalevala.txt	1
airoillen	itse	fin_kalevala.txt	1
airoillen	ylimäisille	fin_kalevala.txt	1
airojasi	altti	fin_kanteletar.txt	1
airojasi	anna	fin_kalevala.txt	1
airollisen	älyän	fin_kalevala.txt	1
airollisna	ilmarinen	fin_kalevala.txt	1
airollista	etkä	fin_kalevala.txt	1
airon	iske'in	fin_kalevala.txt	1
airon	iskein	fin_kanteletar.txt	1
airon	itähän	fin_kanteletar.txt	1
airon	iästä	fin_kalevala.txt	1
airot	aivan	fin_kanteletar.txt	1
airot	alta	fin_kanteletar.txt	3
airot	armahammat	fin_kanteletar.txt	4
airot	armahimmat	fin_kanteletar.txt	1
airot	oisiko	fin_kalevala.txt	1
airot	on	fin_kanteletar.txt	1
airot	uuet	fin_kalevala.txt	1
airuhut	alinomaiset	fin_kalevala.txt	1
aisa	aisan	fin_kalevala.txt	1
aisa	ajavi	fin_kanteletar.txt	1
aisalla	appi	fin_kanteletar.txt	1
aisan	apen	fin_kanteletar.txt	1
aisan	arot	fin_kanteletar.txt	1
aisan	avannolta	fin_kanteletar.txt	1
aisani	alennan	fin_kanteletar.txt	1
aisani	alentajata	fin_kalevala.txt	1
aisani	itse	fin_kanteletar.txt	1
aisanpäällä	iso	fin_kanteletar.txt	1
aisasi	alentajata	fin_kalevala.txt	1
aisasi	alentajia	fin_kalevala.txt	1
aisoista	usisi	fin_kalevala.txt	1
aisoista	usva	fin_kalevala.txt	1
aisoja	alentamahan	fin_kalevala.txt	1
aisoja	alentamahan	fin_kanteletar.txt	1
aisoja	alenti	fin_kalevala.txt	1
aita	alemmaksi	fin_kalevala.txt	1
aita	allani	fin_kanteletar.txt	1
aita	asu	fin_kalevala.txt	1
aita	e	fin_kanteletar.txt	1
aita	oli	fin_kalevala.txt	1
aita	on	fin_kalevala.txt	2
aita	ylemmäksi	fin_kalevala.txt	1
aitallisen	alku	fin_kanteletar.txt	1
aitallista	armastansa	fin_kalevala.txt	1
aitallista	astujaista	fin_kalevala.txt	1
aitallisten	alku	fin_kanteletar.txt	5
aitan	alla	fin_kalevala.txt	1
aitan	alla	fin_kanteletar.txt	1
aitan	astui	fin_kalevala.txt	1
aitan	emo	fin_kalevala.txt	3
aitan	emo	fin_kanteletar.txt	3
aitan	istui	fin_kanteletar.txt	1
aitan	oman	fin_kalevala.txt	1
aitan	oman	fin_kanteletar.txt	1
aitan	orren	fin_kalevala.txt	1
aitan	orren	fin_kanteletar.txt	2
aitaset	alenemahan	fin_kanteletar.txt	1
aitassa	alottamaton	fin_kanteletar.txt	1
aitassamme	on	fin_kanteletar.txt	1
aitassani	ajattelin	fin_kalevala.txt	1
aitasta	anopp'	fin_kalevala.txt	1
aitasta	astut	fin_kalevala.txt	1
aitasta	ei	fin_kanteletar.txt	1
aitasta	eikä	fin_kalevala.txt	1
aitasta	elä	fin_kanteletar.txt	1
aitasta	eläkä	fin_kalevala.txt	1
aitasta	epeä	fin_kalevala.txt	1
aitasta	epeä	fin_kanteletar.txt	1
aitasta	evätty	fin_kalevala.txt	1
aitasta	evätty	fin_kanteletar.txt	1
aitasta	itse	fin_kanteletar.txt	1
aitavieren	astujaista	fin_kanteletar.txt	1
aitavieret	astujille	fin_kalevala.txt	1
aitavieret	astujille	fin_kanteletar.txt	1
aitavieret	astuvoipi	fin_kanteletar.txt	1
aito	aivinaipen	fin_kanteletar.txt	1
aito	aivinaisen	fin_kanteletar.txt	1
aito	elikk'	fin_kanteletar.txt	1
aitoa	armastamassa	fin_kanteletar.txt	1
aitoamme	avatkame	fin_kanteletar.txt	1
aitoiltasi	avaroilta	fin_kanteletar.txt	1
aitoja	alentamahan	fin_kanteletar.txt	1
aitojen	alatse	fin_kanteletar.txt	2
aitojen	appi	fin_kalevala.txt	1
aitojen	astuin	fin_kanteletar.txt	1
aitovieret	astujia	fin_kalevala.txt	1
aitovieret	astujia	fin_kanteletar.txt	1
aitovieri	armahampi	fin_kanteletar.txt	1
aitoviertä	astuessa	fin_kalevala.txt	1
aitoviertä	astuvaksi	fin_kanteletar.txt	1
aitt'	autiomäellä	fin_kanteletar.txt	1
aitt'	on	fin_kanteletar.txt	1
aitta	aukaise	fin_kalevala.txt	2
aitta	ison	fin_kanteletar.txt	1
aitta	on	fin_kanteletar.txt	2
aitta	yks'	fin_kanteletar.txt	1
aittaan	ukon	fin_kanteletar.txt	1
aittaan	uuteen	fin_kanteletar.txt	1
aittahan	alta	fin_kanteletar.txt	1
aittahan	arkun	fin_kalevala.txt	1
aittahan	asetu	fin_kalevala.txt	1
aittahan	asiita	fin_kanteletar.txt	1
aittahan	astu	fin_kalevala.txt	2
aittahan	astui	fin_kalevala.txt	1
aittahan	ehätin	fin_kalevala.txt	1
aittahan	ei	fin_kanteletar.txt	1
aittahan	elä	fin_kalevala.txt	1
aittahan	ole	fin_kanteletar.txt	1
aittahan	oli	fin_kanteletar.txt	1
aittahansa	emännällen	fin_kalevala.txt	1
aittamäelle	astui	fin_kalevala.txt	1
aittani	avaimet	fin_kanteletar.txt	2
aittani	elolla	fin_kanteletar.txt	1
aittani	ota	fin_kanteletar.txt	2
aittansa	emo	fin_kanteletar.txt	2
aittansa	ovelta	fin_kanteletar.txt	1
aittasehen	astut	fin_kalevala.txt	1
aittaset	alentelihe	fin_kalevala.txt	1
aittasi	ava	fin_kanteletar.txt	1
aittasi	avara	fin_kanteletar.txt	1
aittoa	eikä	fin_kalevala.txt	1
aittoa	oli	fin_kanteletar.txt	1
aittoa	on	fin_kanteletar.txt	1
aittoja	availlen	fin_kanteletar.txt	1
aittoja	avellen	fin_kalevala.txt	1
aittojansa	itki	fin_kalevala.txt	1
aittojen	alatse	fin_kalevala.txt	2
aittojen	astui	fin_kalevala.txt	1
aittojen	avaimet	fin_kanteletar.txt	1
aittojen	ota	fin_kanteletar.txt	1
aivan	aivinaisen	fin_kalevala.txt	2
aivan	aivinaisillahan	fin_kanteletar.txt	4
aivan	aivinaisillansa	fin_kalevala.txt	1
aivan	aivinattomilla	fin_kanteletar.txt	1
aivan	ajane	fin_kalevala.txt	1
aivan	ajatus	fin_kanteletar_uudempia.txt	1
aivan	akaton	fin_kanteletar.txt	1
aivan	alaiset	fin_kanteletar.txt	1
aivan	alasti	fin_kanteletar.txt	1
aivan	alastomaksi	fin_kalevala.txt	1
aivan	alatse	fin_kalevala.txt	1
aivan	alta	fin_kalevala.txt	2
aivan	ankara	fin_kanteletar_uudempia.txt	1
aivan	ankarat	fin_kanteletar.txt	1
aivan	anke'in	fin_kalevala.txt	1
aivan	annettuna	fin_kanteletar.txt	1
aivan	apposen	fin_kanteletar.txt	1
aivan	arkivaattehissa	fin_kalevala.txt	1
aivan	armotointa	fin_kalevala.txt	1
aivan	armotonta	fin_kanteletar.txt	1
aivan	asiatta	fin_kalevala.txt	1
aivan	e'essä	fin_kalevala.txt	1
aivan	ei	fin_kalevala.txt	1
aivan	eikä	fin_kalevala.txt	5
aivan	eikä	fin_kanteletar.txt	3
aivan	enkä	fin_kalevala.txt	7
aivan	etkä	fin_kanteletar.txt	5
aivan	ikkunan	fin_kalevala.txt	1
aivan	iljanelle	fin_kanteletar.txt	1
aivan	on	fin_kalevala.txt	2
aivan	on	fin_kanteletar.txt	1
aivin	on	fin_kalevala.txt	1
aivinaisen	elikk'	fin_kanteletar.txt	1
aivinaisen	on	fin_kalevala.txt	1
aivinaisiksi	anopin	fin_kanteletar.txt	1
aivinat	alulla	fin_kanteletar.txt	1
aivinoita	alotettu	fin_kanteletar.txt	1
aivinoitta	ilman	fin_kanteletar.txt	1
aivohon	ajatus	fin_kalevala.txt	2
aivohon	osasi	fin_kalevala.txt	2
aivohon	osasi	fin_kanteletar_uudempia.txt	1
aivoista	allin	fin_kalevala.txt	1
aivon	autuahan	fin_kalevala.txt	1
aivoni	ajattelevi	fin_kalevala.txt	2
aivoni	ajattelevi	fin_kanteletar.txt	1
aivoni	ajattelisi	fin_kanteletar.txt	1
aivoni	ajatus	fin_kanteletar_uudempia.txt	1
aivoni	alentajaista	fin_kanteletar.txt	1
aivoni	alentamahan	fin_kalevala.txt	1
aivoni	alenti	fin_kanteletar.txt	1
aivossa	ajatus	fin_kanteletar.txt	1
aivossa	asuelevi	fin_kanteletar.txt	1
aivossansa	arvelevi	fin_kalevala.txt	1
aivot	alensit	fin_kanteletar.txt	1
aivot	ankeloisen	fin_kalevala.txt	1
aivot	on	fin_kalevala.txt	1
aivot	otettu	fin_kanteletar.txt	1
aivot	otsasta	fin_kanteletar.txt	1
aivottuni	anasti	fin_kanteletar.txt	1
aivotun	anastanunnai	fin_kanteletar.txt	1
aiä	äyriä	fin_kanteletar.txt	1
aja	alusta	fin_kalevala.txt	1
aja	aumasten	fin_kanteletar.txt	1
aja	elä	fin_kanteletar.txt	1
ajaa	ohjilla	fin_kanteletar.txt	2
ajaikse	alle	fin_kalevala.txt	4
ajaikse	auer	fin_kalevala.txt	1
ajaikse	ilmahan	fin_kalevala.txt	1
ajaikse	uros	fin_kalevala.txt	1
ajaikse	uuhi	fin_kalevala.txt	1
ajaisin	akalla	fin_kanteletar.txt	1
ajaisin	armoton	fin_kanteletar.txt	1
ajaite	alle	fin_kalevala.txt	1
ajaite	anottaessa	fin_kalevala.txt	2
ajaite	ylös	fin_kalevala.txt	1
ajaja	oli	fin_kalevala.txt	1
ajajalla	ankaralla	fin_kalevala.txt	1
ajajat	oron	fin_kalevala.txt	1
ajaksen	ilo	fin_kanteletar.txt	1
ajalla	elon	fin_kalevala.txt	1
ajalla	elon	fin_kanteletar.txt	1
ajalla	etsiä	fin_kalevala.txt	1
ajalla	ottanut	fin_kanteletar.txt	1
ajalla	yhen	fin_kanteletar.txt	1
ajamatonta	akkoa	fin_kanteletar.txt	1
ajamoa	orjan	fin_kalevala.txt	1
ajamoa	uuen	fin_kalevala.txt	1
ajan	alkuluottehia	fin_kalevala.txt	1
ajan	allien	fin_kanteletar.txt	1
ajan	annapas	fin_kalevala.txt	1
ajan	annitoinna	fin_kalevala.txt	1
ajan	annituutta	fin_kalevala.txt	1
ajan	armahatoin	fin_kalevala.txt	1
ajan	arvasi	fin_kalevala.txt	1
ajan	arvoan	fin_kalevala.txt	2
ajan	etehen	fin_kanteletar.txt	1
ajan	olevan	fin_kalevala.txt	1
ajan	ollunna	fin_kanteletar_uudempia.txt	1
ajan	yhen	fin_kalevala.txt	1
ajane	ankarampia	fin_kanteletar.txt	2
ajane	anke'in	fin_kalevala.txt	1
ajane	armahani	fin_kanteletar.txt	1
ajane	ei	fin_kalevala.txt	1
ajane	ei	fin_kanteletar.txt	1
ajanna	armahaiseni	fin_kanteletar.txt	1
ajanut	armahaiseni	fin_kanteletar.txt	1
ajasta	ei	fin_kanteletar.txt	1
ajat	armahat	fin_kanteletar.txt	1
ajat	arvellessa	fin_kalevala.txt	1
ajat	arvoan	fin_kanteletar.txt	1
ajat	asua	fin_kalevala.txt	1
ajat	eellehen	fin_kalevala.txt	1
ajat	ei	fin_kanteletar_uudempia.txt	1
ajat	eikä	fin_kanteletar_uudempia.txt	2
ajat	elellä	fin_kalevala.txt	1
ajat	ennen	fin_kanteletar_uudempia.txt	1
ajat	entiset	fin_kanteletar_uudempia.txt	1
ajat	enää	fin_kanteletar_uudempia.txt	1
ajat	erottaa	fin_kanteletar_uudempia.txt	1
ajat	iloiset	fin_kalevala.txt	1
ajat	ole	fin_kanteletar_uudempia.txt	1
ajat	oli	fin_kanteletar.txt	1
ajat	olit	fin_kanteletar_uudempia.txt	1
ajat	olleet	fin_kanteletar_uudempia.txt	1
ajat	ovat	fin_kanteletar_uudempia.txt	1
ajatellen	astuminen	fin_kalevala.txt	1
ajatellut	ottaessa	fin_kanteletar.txt	1
ajatteleisi	anoppi	fin_kalevala.txt	4
ajattelevat	emännät	fin_kalevala.txt	1
ajattelevat	urohot	fin_kalevala.txt	1
ajattelevi	anoppi	fin_kalevala.txt	1
ajattelevi	armotoin	fin_kalevala.txt	1
ajattelevi	arpa	fin_kanteletar.txt	1
ajattelevi	arvelee	fin_kalevala.txt	19
ajattelevi	astua	fin_kalevala.txt	5
ajattelevi	astua	fin_kanteletar.txt	4
ajattelevi	astuvi	fin_kalevala.txt	1
ajattelevi	untamo	fin_kalevala.txt	4
ajattelevi	usea	fin_kalevala.txt	1
ajattelevi	usia	fin_kanteletar.txt	1
ajattelevi	yhä	fin_kalevala.txt	1
ajattelevi	äitinsä	fin_kalevala.txt	1
ajatteli	arpinaamat	fin_kanteletar.txt	1
ajattelihe	arveli	fin_kalevala.txt	2
ajattelime	arvelin	fin_kalevala.txt	1
ajattelivat	astuivat	fin_kalevala.txt	1
ajatukseni	alemma	fin_kanteletar.txt	1
ajatukset	alla	fin_kanteletar.txt	1
ajatukset	arvoisessa	fin_kalevala.txt	1
ajatukset	itsehensä	fin_kalevala.txt	1
ajatuksista	akkojen	fin_kalevala.txt	2
ajatus	akoill'	fin_kanteletar.txt	1
ajatus	akoilta	fin_kanteletar.txt	1
ajatus	allien	fin_kalevala.txt	2
ajatus	allien	fin_kanteletar.txt	2
ajatus	ankara	fin_kalevala.txt	1
ajatus	ankara	fin_kanteletar_uudempia.txt	1
ajatus	autuaallisten	fin_kalevala.txt	3
ajatus	autuallisten	fin_kanteletar.txt	2
ajatus	on	fin_kanteletar.txt	1
ajatusta	alla	fin_kanteletar.txt	1
ajatusta	annetahan	fin_kalevala.txt	1
ajatusta	annetahan	fin_kanteletar.txt	1
ajatusta	annettua	fin_kanteletar.txt	1
ajatusta	annettuna	fin_kalevala.txt	1
ajatusta	annettuna	fin_kanteletar.txt	1
ajavan	alla	fin_kanteletar.txt	1
ajavan	armahaiseni	fin_kanteletar.txt	2
ajavan	ikkunan	fin_kanteletar.txt	1
ajavat	akat	fin_kanteletar.txt	1
ajavat	alta	fin_kanteletar.txt	1
ajavat	ankarat	fin_kanteletar.txt	1
ajavat	armahaisensa	fin_kanteletar.txt	1
ajavi	alinta	fin_kalevala.txt	1
ajavi	alle	fin_kalevala.txt	1
ajavi	arkussa	fin_kanteletar.txt	1
ajavi	armas	fin_kanteletar.txt	1
ajavi	autuaat	fin_kanteletar.txt	1
ajavi	eellehen	fin_kalevala.txt	1
ajavi	iso	fin_kanteletar.txt	1
ajavi	itse	fin_kalevala.txt	1
ajavi	ylös	fin_kanteletar.txt	1
ajeleiksen	arveloille	fin_kalevala.txt	1
ajelemassa	armahat	fin_kanteletar.txt	1
ajelemilla	auringon	fin_kalevala.txt	1
ajelemista	ampuen	fin_kalevala.txt	1
ajelen	alle	fin_kalevala.txt	1
ajelet	arkoja	fin_kanteletar.txt	1
ajeli	alle	fin_kalevala.txt	1
ajeli	ankarat	fin_kanteletar.txt	1
ajeli	impeä	fin_kalevala.txt	1
ajella	akkojen	fin_kanteletar.txt	1
ajellessani	allia	fin_kalevala.txt	1
ajetun	appoa	fin_kanteletar.txt	1
ajohevoista	anonet	fin_kalevala.txt	1
ajohevosen	annan	fin_kalevala.txt	1
ajohevosen	antavat	fin_kalevala.txt	1
ajohon	en	fin_kalevala.txt	1
ajohon	ilveksen	fin_kalevala.txt	2
ajohon	itse	fin_kanteletar.txt	1
ajohon	orjan	fin_kalevala.txt	1
ajohon	uhalla	fin_kalevala.txt	1
ajoi	ajoi	fin_kalevala.txt	3
ajoi	ajoi	fin_kanteletar.txt	2
ajoi	alle	fin_kanteletar.txt	1
ajoi	alta	fin_kanteletar.txt	1
ajoi	armottoman	fin_kalevala.txt	1
ajoi	aumasten	fin_kanteletar.txt	1
ajoi	eelle	fin_kalevala.txt	1
ajoi	eellehen	fin_kalevala.txt	1
ajoi	etemmä	fin_kanteletar_uudempia.txt	3
ajoihe	alle	fin_kalevala.txt	2
ajoihe	auer	fin_kalevala.txt	1
ajoihe	ilmahan	fin_kalevala.txt	1
ajoin	alatse	fin_kanteletar.txt	1
ajoin	ikkunan	fin_kanteletar.txt	1
ajoissa	ani	fin_kalevala.txt	1
ajoivat	e'elle	fin_kalevala.txt	1
ajossa	olin	fin_kanteletar.txt	1
akalla	on	fin_kanteletar.txt	1
akalla	yksi	fin_kanteletar.txt	1
akalle	annoin	fin_kanteletar.txt	1
akan	alla	fin_kanteletar.txt	1
akan	ankaran	fin_kalevala.txt	1
akan	ankaran	fin_kanteletar.txt	2
akan	apuna	fin_kalevala.txt	1
akan	apuna	fin_kanteletar.txt	2
akan	armahamman	fin_kanteletar.txt	1
akan	evähät	fin_kalevala.txt	1
akan	ilkeän	fin_kalevala.txt	1
akanaiset	armahani	fin_kanteletar.txt	1
akanoita	alla	fin_kalevala.txt	1
akanoita	alla	fin_kanteletar.txt	1
akasta	äkisevästä	fin_kanteletar.txt	1
akat	ammoi	fin_kanteletar.txt	1
akat	ampuisi	fin_kanteletar.txt	1
akat	arvelevat	fin_kalevala.txt	2
akat	arvelevat	fin_kanteletar.txt	1
akat	arveli	fin_kanteletar.txt	1
akat	arvelkohot	fin_kalevala.txt	1
akat	arvoavi	fin_kanteletar.txt	1
akatp'	epäelköhöt	fin_kalevala.txt	1
akatp'	on	fin_kalevala.txt	1
akimaisen	alliksi	fin_kanteletar.txt	1
akka	alla	fin_kalevala.txt	1
akka	alla	fin_kanteletar.txt	1
akka	alta	fin_kalevala.txt	1
akka	alta	fin_kanteletar.txt	1
akka	ammuttava	fin_kalevala.txt	1
akka	anna	fin_kalevala.txt	4
akka	anna	fin_kanteletar.txt	1
akka	arttia	fin_kanteletar.txt	1
akka	asehitoinna	fin_kalevala.txt	1
akka	askarvaimo	fin_kalevala.txt	1
akka	ei	fin_kanteletar.txt	1
akka	ennen	fin_kanteletar.txt	1
akka	ihastui	fin_kalevala.txt	1
akka	irvihammas	fin_kalevala.txt	1
akka	itkemähän	fin_kanteletar.txt	2
akka	oisi	fin_kalevala.txt	1
akka	oli	fin_kalevala.txt	2
akka	oli	fin_kanteletar.txt	1
akka	olipa	fin_kalevala.txt	2
akka	olkivuoe	fin_kanteletar.txt	1
akka	onpa	fin_kanteletar.txt	1
akka	ukko	fin_kanteletar.txt	3
akka	äkäinen	fin_kanteletar.txt	1
akkana	äkäiset	fin_kanteletar.txt	1
akkana	äsken	fin_kanteletar.txt	1
akkaseni	armas	fin_kalevala.txt	4
akkaseni	oi	fin_kalevala.txt	2
akkaseni	on	fin_kalevala.txt	2
akkoa	en	fin_kanteletar.txt	1
akkoinensa	alli	fin_kanteletar.txt	1
akkoja	oli	fin_kalevala.txt	1
akkoja	on	fin_kalevala.txt	1
akkunahan	ikkunasta	fin_kalevala.txt	1
akkunan	alatse	fin_kalevala.txt	1
akoill'	on	fin_kanteletar.txt	1
akoilla	on	fin_kalevala.txt	2
akoille	alttinoin	fin_kanteletar.txt	1
akoille	anoppi	fin_kanteletar.txt	1
akoille	antavan	fin_kalevala.txt	1
akoilta	alttinan	fin_kanteletar.txt	1
akoista	anoppi	fin_kanteletar.txt	1
akoja	iän-ikuinen	fin_kalevala.txt	1
ala	astua	fin_kalevala.txt	1
alahaisessa	asussa	fin_kalevala.txt	1
alahaiset	yleni	fin_kalevala.txt	1
alahan	allin	fin_kanteletar.txt	1
alahan	emon	fin_kalevala.txt	1
alahan	emon	fin_kanteletar.txt	2
alahan	emän	fin_kalevala.txt	1
alahan	emän	fin_kanteletar.txt	1
alahan	on	fin_kanteletar.txt	1
alainen	armas	fin_kanteletar.txt	1
alainen	ei	fin_kanteletar.txt	1
alaiset	ankarat	fin_kanteletar.txt	1
alaiset	ei	fin_kalevala.txt	1
alaisin	astui	fin_kalevala.txt	1
alaisin	ava	fin_kanteletar.txt	1
alaista	itki	fin_kalevala.txt	1
alakivelle	istuiksen	fin_kalevala.txt	1
alakivellä	alasti	fin_kalevala.txt	1
alakärsäksi	asetan	fin_kalevala.txt	1
alakärsän	askelilla	fin_kalevala.txt	1
alakärsän	askelilla	fin_kanteletar.txt	1
alakätiset	ampujat	fin_kanteletar.txt	1
alanenäksi	apatin	fin_kalevala.txt	1
